id,text,label,normalized_text,meta_doc_drugs,final_pred
371cf419-f4fe-4564-aac9-015a963f89d5,Otolaryngologists should be made aware of a newer cause of nasal septal perforations resulting from the more recent antiangiogenic therapy used to treat malignancies.,0,Otolaryngologists should be made aware of a newer cause of nasal septal perforations resulting from the more recent anti-angiogenic therapy used to treat malignancies.,this drug,0
f39c8d2a-1a93-4972-985c-14900d534e26,"CONCLUSIONS: When generic substitution of carbamazepine is required, serum concentrations should be carefully monitored.",0,"CONCLUSIONS: When generic substitution of carbamazepine is required, serum concentrations should be carefully monitored.",this drug,0
3c5c3d10-0cba-44aa-8db0-9e48895bd0d8,There have been more than 20 observations of the appearance or aggravation of this granulomatosis with interferon alfa and more recently with the combination of interferon alfa plus ribavirin.,1,There have been more than 20 observations of the appearance or aggravation of this granulomatosis with interferon alfa and more recently with the combination of interferon alfa plus ribavirin.,this drug,0
1e6a9f5f-cb50-40ec-ad72-c0d099f72be6,"Bisphosphonates in oral or intravenous forms are used to treat various diseases such as certain cancers, bone- and calcium-related disorders, osteoporosis, and osteopenia.",0,"Bisphosphonates in oral or intravenous forms are used to treat various diseases such as certain cancers, bone- and calcium-related disorders, osteoporosis, and osteopenia.",this drug,0
6530bad8-b7c6-41b2-8092-c16eccd1cef8,Interaction between tacrolimus and nefazodone in a stable renal transplant recipient.,1,Interaction between tacrolimus and nefazodone in a stable renal transplant recipient.,this drug,0
fb17072c-bdc7-435b-a4ed-0890e983a077,"DLST is a good diagnostic tool for AZA allergy, especially for severe drug allergy cases.",1,"DLST is a good diagnostic tool for azathioprine allergy, especially for severe drug allergy cases.",this drug,0
dcec4042-719b-40cb-976f-5f2939a79033,"An angiogram was performed, which demonstrated that the mass was fed by the branches from the right external carotid artery.",0,"An angiogram was performed, which demonstrated that the mass was fed by the branches from the right external carotid artery.",this drug,0
6c8abf49-424f-4acd-ae99-a663a05345b3,Further interrogation of the patient revealed a history of chronic senna intake to treat a chronic constipation.,0,Further interrogation of the patient revealed a history of chronic senna intake to treat a chronic constipation.,this drug,0
415d4e7b-d663-457b-9b94-22a7b4f6dad7,Psoriasis triggered by toll-like receptor 7 agonist imiquimod in the presence of dermal plasmacytoid dendritic cell precursors.,1,Psoriasis triggered by toll-like receptor 7 agonist imiquimod in the presence of dermal plasmacytoid dendritic cell precursors.,this drug,1
7a6a1f8c-d497-43c7-a4c0-4eb36b208950,"The immune tolerance in a 12-year-old haemophilia A patient was carried out at the Faculty of Medicine, Ramathibodi Hospital, Bangkok in 1998.",0,"The immune tolerance in a 12-year-old patient with haemophilia A was carried out at the Faculty of Medicine, Ramathibodi Hospital, Bangkok in 1998.",this drug,0
352d1ae9-0ab6-4393-b303-54276d076931,A fracture of the diffuser tip occurred during 1 of the treatments.,0,A fracture of the diffuser tip occurred during one of the treatments.,this drug,0
453dc262-0d18-48b7-8ac7-c032b680d521,OBJECTIVE: The objective of this study was to assess the efficacy of beta-blockade on clinically significant left ventricular outflow tract obstruction in premature infants treated with dexamethasone because of bronchopulmonary dysplasia.,0,OBJECTIVE: The objective of this study was to assess the efficacy of beta-blockade on clinically significant left ventricular outflow tract obstruction in premature infants treated with dexamethasone because of bronchopulmonary dysplasia.,this drug,0
911c2049-4546-44b8-9151-0dd9413f22b1,Monocomponent porcine insulin was injected into each quadrant of the pit.,0,Monocomponent porcine insulin was injected into each quadrant of the pit.,this drug,0
85fdb60e-04fd-410d-9c0b-b8410f982b92,"Clinical aspects and electrophysiological data such as polygraphic studies, electroencephalography, and measurement of somatosensory evoked potentials support the cortical origin of negative myoclonus.",0,"Clinical aspects and electrophysiological data such as polygraphic studies, electroencephalography, and measurement of somatosensory evoked potentials support the cortical origin of negative myoclonus.",this drug,0
59b7138c-f532-4db5-9ef8-6d16728d9a18,Jarisch-Herxheimer reaction.,0,Jarisch-Herxheimer reaction.,this drug,1
1e57f78c-b129-4163-88ef-207c6e8774ea,He developed rhabdomyolysis with hemoglobinuria after 2 weeks of treatment.,0,He developed rhabdomyolysis with hemoglobinuria after 2 weeks of treatment.,this drug,1
8f411673-0b69-48bb-ab63-af06bb06ce0e,The patient's isolate was susceptible in vitro.,0,The patient's isolate was susceptible in vitro.,this drug,0
f05886df-848e-4d66-add8-e2077b7f8da6,Disseminated Fusarium is a rare but life-threatening infection of severely immunocompromised patients.,0,Disseminated Fusarium is a rare but life-threatening infection of severely immunocompromised patients.,this drug,0
36635205-68b2-4590-92ef-9674cc4393f1,"Bilateral ear infections, central nervous system lymphoma and infection, or other drug-induced neuropathies were excluded as possible etiologies for the deafness.",0,"Bilateral otitis media, central nervous system lymphoma and infection, or other drug-induced neuropathies were excluded as possible etiologies for the deafness.",this drug,0
ef400669-f269-49ac-ad30-b2d6141788a5,Photosensitive reflex epilepsy is provoked by environmental flicker stimuli.,0,Photosensitive reflex epilepsy is provoked by environmental flicker stimuli.,this drug,0
380ff927-125a-45f6-969c-d94cf113d4dd,"In this communication, six such melanoma cases are reported.",0,"In this communication, six such melanoma cases are reported.",this drug,0
2ffa2302-6bf3-4831-8c77-141e3cd7cddb,Multiple pulmonary nodules: an unusual presentation of fludarabine pulmonary toxicity: case report and review of literature.,1,Multiple pulmonary nodules: an unusual presentation of fludarabine-induced pulmonary toxicity: case report and review of literature.,this drug,1
a066cf9f-2fa7-46ac-bde4-eec99a5cf828,"A treatment, possibly radiation-associated tumor cell alteration resulting in a different catecholamine production, is discussed.",0,"A treatment, possibly radiation-associated tumor cell alteration resulting in a different catecholamine production, is discussed.",this drug,0
94ddfafe-75a8-468f-bfd4-9b3f01695b3e,"Data obtained from animal studies support the established hypothesis that lactate is distributed like other weak organic acids at steady-state; hence, alkalemia should favor a shift of lactate from the intracellular fluid (ICF) to the extracellular fluid (ECF).",0,"Data obtained from animal studies support the established hypothesis that lactate is distributed like other weak organic acids at steady-state; hence, alkalemia should favor a shift of lactate from the intracellular fluid (ICF) to the extracellular fluid (ECF).",this drug,0
01ec7b81-1d91-4131-a008-eaefc99dc1de,"His VPA concentration at admission was 238 micromol/L, a 48% decrease.",0,"His valproic acid concentration at admission was 238 micromoles per liter, a 48% decrease.",this drug,0
ccd5759c-1d72-4f47-ac84-fe322747ba1e,Also to be considered in the differential diagnosis are multifocal infection and polysynovitis/arthritis of other etiology.,0,Multifocal infection and polysynovitis/arthritis of other etiology.,this drug,0
5492d6ce-72c8-4f83-a47c-d152fa6178ba,A case of cataract development in a patient with atopic dermatitis is presented.,0,A case of cataract development in a patient with atopic dermatitis is presented.,this drug,1
3bc0f515-ed6d-4c74-94f0-53439d1ff219,"After 14 months of follow-up, the patient is well and free of disease.",0,"After 14 months of follow-up, the patient is well and free of disease.",this drug,0
40da84c3-83e9-4795-bf64-9ddc17a39ab4,Fatal intracerebral hemorrhage during dental treatment.,0,Fatal intracerebral haemorrhage during dental treatment.,this drug,1
17136ab9-8c7b-48ae-9ff8-9763f1273006,"The interaction between phenytoin, thyroid function, and thyroid replacement therapy is discussed.",0,"The interaction between phenytoin, thyroid function, and thyroid replacement therapy is discussed.",this drug,0
9def2840-5057-4353-b682-02c08836b7dd,"To develop information on the relative rarity or frequency of neurologic worsening with the initiation of penicillamine therapy, we conducted a retrospective survey of 25 additional patients with Wilson's disease who met the criteria of presenting with neurologic disease and having been treated with penicillamine.",1,"To develop information on the relative rarity or frequency of neurological deterioration with the initiation of penicillamine therapy, we conducted a retrospective survey of 25 additional patients with Wilson's disease who met the criteria of presenting with neurological disease and having been treated with penicillamine.",this drug,0
59184e18-7c7e-4ba8-818e-3440c88f3b50,Case report: acute renal failure after administering intravenous immunoglobulin.,1,Case report: acute kidney injury following intravenous immunoglobulin administration.,this drug,1
f9b507bb-9e9b-446b-99a3-5cd1fa8223a7,A complete immunohistochemical study was performed on heart specimens.,0,A complete immunohistochemical study was performed on heart specimens.,this drug,0
162dd1a7-f2a1-4e68-b3ac-1f6bea6b362b,"Despite the prophylaxis and preemptive strategies using potent antiviral agents, cytomegalovirus (CMV) remains a major infectious cause of morbidity and mortality in allogeneic stem cell transplantation (SCT) recipients.",0,"Despite the prophylaxis and preemptive strategies using potent antiviral agents, cytomegalovirus (CMV) remains a major infectious cause of morbidity and mortality in allogeneic stem cell transplantation (SCT) recipients.",this drug,0
befe302f-14a0-46bb-a3bf-7020aef38e73,CONCLUSIONS: Blood data did not always reflect marrow status.,0,CONCLUSIONS: Blood data did not always reflect marrow status.,this drug,0
966586aa-f562-4110-b086-5aa75022b581,Successful long-term control with lamivudine against reactivated hepatitis B infection following intensive chemotherapy and autologous peripheral blood stem cell transplantation in non-Hodgkin's lymphoma: experience of 2 cases.,0,Successful long-term control with lamivudine against reactivated hepatitis B infection following intensive chemotherapy and autologous peripheral blood stem cell transplantation in non-Hodgkin's lymphoma: experience of 2 cases.,this drug,0
67a3f657-bfa7-4c15-a1e9-a3c51858cd10,"Although she immediately improved following abortion (within 2 hr, peak airway pressure fell from > 70 to 38 cmH2O, without change in plateau pressure), superimposed morbidities improved more slowly, and the patient made a complete recovery.",0,"Although she immediately improved following termination of pregnancy (within 2 hours, peak airway pressure decreased from greater than 70 to 38 centimeters of water, without change in plateau pressure), comorbidities improved more slowly, and the patient made a complete recovery.",this drug,0
503ed036-777f-4bd5-bac3-8f09d39fcd04,"Vancomycin is widely used against methicillin-resistant Staphylococcus aureus infections, but it is associated with many adverse effects such as nephrotoxicity, ototoxicity, gastrointestinal disturbances, blood disorders, and two types of hypersensitivity reactions - an anaphylactoid reaction known as ""red man syndrome"" and anaphylaxis.",1,"Vancomycin is widely used against methicillin-resistant Staphylococcus aureus infections, but it is associated with many adverse effects such as nephrotoxicity, ototoxicity, gastrointestinal disturbances, blood disorders, and two types of hypersensitivity reactions - an anaphylactoid reaction known as ""red man syndrome"" and anaphylaxis.",this drug,1
350f2206-07ee-4a27-b98e-c6d8afdf73b5,A repeated low dose of the drug induced hyperkalaemia.,0,A repeated low dose of the drug induced hyperkalemia.,this drug,1
6f8d1a3f-dfd1-4139-81b9-59f1d3858dd3,"CONCLUSIONS: When central nervous system findings are observed in renal transplant recipients, nocardial brain abscess must be considered in the differential diagnosis.",0,"CONCLUSIONS: When central nervous system findings are observed in renal transplant recipients, Nocardia brain abscess must be considered in the differential diagnosis.",this drug,0
4730b488-e990-4888-b794-9008a6a27fd7,The azathioprine dose was low (1 mg/kg) and pancytopenia occurred after 56 days therapy.,1,The azathioprine dose was low (1 milligram per kilogram) and pancytopenia occurred after 56 days of therapy.,this drug,1
5335cd98-9e37-4b01-a9e7-4b8631110e2f,Circulatory arrest ensued.,0,Circulatory arrest ensued.,this drug,1
a84d97bd-2c1b-4efc-a4a3-2007558a7cb1,Two patients with extrapyramidal side effects after the use of fluphenazine decanoate were evaluated by means of IBZM-SPECT.,1,Two patients with extrapyramidal side effects after the use of fluphenazine decanoate were evaluated by means of Iodobenzamide Single Photon Emission Computed Tomography.,this drug,0
521be9f0-42a8-46db-8bb0-3dda083a13dc,Adverse cutaneous reactions to low molecular weight heparin (LMWH) are uncommon in the literature.,0,Adverse cutaneous reactions to low molecular weight heparin (LMWH) are uncommon in the literature.,this drug,0
a5bf7023-ce53-46f3-8541-7c63e8b93470,Endoscopic application of photodynamic therapy for cholangiocarcinoma.,0,Endoscopic application of photodynamic therapy for cholangiocarcinoma.,this drug,0
8c5ef8e4-44d3-4edb-a267-f31bfa38c6e7,A regimen of topical INF alpha 2-beta 4 times daily was administered.,0,A regimen of topical Interferon alpha 2-beta 4 times daily was administered.,this drug,0
5bb06c26-df07-47db-b22e-dc2cd2518285,"The main clinical features of this 58-year-old female patient were laboratory evidence of leucopenia and cholestasis, and biopsy features of fatty liver parenchyma degeneration with granulocytic portal infiltration and bile stasis, demonstrated 20 days after the initiation of antithyroid therapy with 20 mg methimazole daily.",1,"The main clinical features of this 58-year-old female patient were laboratory evidence of leucopenia and cholestasis, and biopsy features of fatty liver parenchyma degeneration with granulocytic portal infiltration and bile stasis, demonstrated 20 days after the initiation of antithyroid therapy with 20 mg methimazole daily.",this drug,1
6977000f-4cab-42b9-9922-4b85d59a7e55,She suffered from epigastric discomfort.,0,She suffered from upper abdominal discomfort.,this drug,1
c094b6db-33d6-479e-8b93-daea58ea3500,"Additional typical findings were the high excretion of adipic acid, suberic acid, and 4-octen-1,8-dicarboxylic acid demonstrating the enhanced capacity of omega-oxidation in fatty acid oxidation.",0,"Additional typical findings were the high excretion of adipic acid, suberic acid, and 4-octen-1,8-dicarboxylic acid demonstrating the enhanced capacity of omega-oxidation in fatty acid oxidation.",this drug,0
930b96ac-74f9-49ad-a36f-89791807dc61,The association of phenothiazine overdose and respiratory distress syndrome merits consideration.,1,The association of phenothiazine overdose and respiratory distress syndrome merits consideration.,this drug,1
41d171bf-0e8a-4a0c-9676-7178902225ff,We report a case of graft versus host disease after liver transplantation in which the diagnosis was made by short tandem repeat analysis.,0,We report a case of graft versus host disease after liver transplantation in which the diagnosis was made by short tandem repeat analysis.,this drug,0
d619dada-eff6-47ab-86f9-2fa02505e79e,"A response to rhEPO was defined as an increase in hematocrit of 4 percentage points or more over baseline, or the elimination of all transfusions with the hematocrit stable at the baseline level.",0,"A response to erythropoietin (EPO) was defined as an increase in hematocrit of 4 percentage points or more over baseline, or the elimination of all transfusions with the hematocrit stable at the baseline level.",this drug,0
4106fc3b-acc3-43e4-87e9-f3a84d0d66d6,"CONCLUSIONS: This is the first report of a possible interaction between propafenone and citalopram, which caused propafenone adverse effects (eg, dizziness, falls) and mimicked coronary artery disease.",1,"CONCLUSIONS: This is the first report of a possible interaction between propafenone and citalopram, which caused propafenone adverse effects (e.g., vertigo, syncope) and simulated coronary artery disease.",this drug,1
3bd89bd6-29c9-4e1f-83bd-d8448bd3353a,Cefoxitin should either be used with great caution or not prescribed in combination with aminoglycoside antibiotics.,0,Cefoxitin should either be used with great caution or not prescribed in combination with aminoglycoside antibiotics.,this drug,0
c582829e-15e8-44a4-a706-59a114aa3902,Our case illustrates the importance of continuing adequate opiate therapy perioperatively in the increasing number of opioid-dependent patients to prevent potentially life-threatening complications such as broken heart syndrome.,0,Our case illustrates the importance of continuing adequate opioid therapy perioperatively in the increasing number of opioid-dependent patients to prevent potentially life-threatening complications such as Takotsubo cardiomyopathy.,this drug,0
460bd84d-1839-4ed6-a4df-3647c543a2e6,This is the first report of successful utilization of the prepuce as a skin graft to reconstruct a full thickness skin necrosis due to a phenobarbital extravasation to the forefoot of a newborn.,0,This is the first report of successful utilization of the prepuce as a skin graft to reconstruct a full-thickness skin necrosis due to a phenobarbital extravasation to the forefoot of a newborn.,this drug,1
793b65be-2315-4602-bb52-5f15671912bd,CONCLUSIONS: The need for prophylactic anticonvulsant therapy especially utilizing phenytoin in patients undergoing cranial radiation therapy should be assessed on a case by case basis.,0,The need for prophylactic anticonvulsant therapy especially utilizing phenytoin in patients undergoing cranial radiation therapy should be assessed on a case by case basis.,this drug,0
238ca2b5-8ceb-4a0c-816a-ea1f7168f9ae,"We observed 3 diabetic patients with intolerable dizziness followed by nausea and vomiting immediately after an initial administration of the alpha-glucosidase inhibitor, voglibose.",1,"We observed 3 diabetic patients with intolerable vertigo followed by nausea and vomiting immediately after an initial administration of the alpha-glucosidase inhibitor, voglibose.",this drug,1
bd49009b-3ff1-4348-be6e-a3a20ccc1e42,"Two dogs with systemic nocardiosis are presented and the pathobiology, diagnosis, and treatment of nocardial infections are discussed.",0,"Two dogs with systemic Nocardia asteroides infections are presented and the pathobiology, diagnosis, and treatment of Nocardia asteroides infections are discussed.",this drug,0
c9c5b00d-b3ee-4ac8-8600-74fa208a6921,"The possible role of the autonomic nervous system in the causation of acute coronary vasospasm is discussed, and this is highlighted as an unusual cause of myocardial ischemia during thoracic spine surgery.",0,"The possible role of the autonomic nervous system in the causation of acute coronary vasospasm is discussed, and this is highlighted as an unusual cause of myocardial ischemia during thoracic spine surgery.",this drug,0
ebc7f733-df4c-4db9-8e24-fd6fb6098b9f,Our case illustrates an unusual presenting symptom of hemoptysis and the need to identify patients who can be at risk of developing this rare condition.,0,Our case illustrates an unusual presenting symptom of haemoptysis and the need to identify patients who can be at risk of developing this rare condition.,this drug,0
57f19232-299d-48ea-b2cd-3b9d22caacaa,"Much of this tone reflects abnormal vascular function, characterized by impaired prostacyclin and EDRF effects, in conjunction with increased vasoconstriction due to endothelin and possibly other factors.",0,"Much of this tone reflects abnormal vascular function, characterized by impaired prostacyclin and EDRF effects, in conjunction with increased vasoconstriction due to endothelin and possibly other factors.",this drug,0
9ab8bab0-3b23-4231-ad3a-3db92835aff5,Theophylline intoxication following viloxazine induced decrease in clearance.,1,Theophylline intoxication following viloxazine-induced decrease in clearance.,this drug,1
b8051e2f-4a9d-43ab-b3b1-016fb3cbae6f,The aim of this study was to determine the usefulness of skin tests in ruling out cross-reaction to cisplatin to continue platinum-based chemotherapy in patients who are responsive to these agents.,0,The aim of this study was to determine the usefulness of skin tests in ruling out cross-reaction to cisplatin to continue platinum-based chemotherapy in patients who are responsive to these agents.,this drug,0
ed650112-710a-4d9d-8dbb-e79fd8f4bf7d,"A review of the literature suggests that leukoencephalopathy may be prevented by high doses of leucovorin and can be treated by high doses, if lower doses were used initially.",0,"A review of the literature suggests that leukoencephalopathy may be prevented by high doses of leucovorin and can be treated by high doses, if lower doses were used initially.",this drug,0
93c63d7a-e67f-4404-aae5-73fc64dacb66,She developed neurotoxicity with an adjustment dosage of valacyclovir for a cutaneous zoster infection.,1,She developed neurotoxicity with an adjustment in dosage of valacyclovir for a cutaneous herpes zoster infection.,this drug,1
b3a1f1a7-5eb3-462a-ab15-11bcaf964f2e,The patient has since required a maintenance dose of L-thyroxin.,0,The patient has since required a maintenance dose of levothyroxine.,this drug,0
13943b87-9a0a-4d05-a7b4-c32da9cf3cf1,Further research and better communication among health care professionals are needed to determine if prophylaxis can reduce adverse ocular events.,0,Further research and better communication among healthcare professionals are needed to determine if prophylaxis can reduce adverse ocular events.,this drug,0
8999bc13-bde2-4ca1-ad1c-831894268002,"The increasing administration of protocol chemotherapy by practitioners in the community, who may not be especially familiar with the particular agents in a given regimen, suggests such errors may become more common.",0,"The increasing administration of protocol chemotherapy by practitioners in the community, who may not be especially familiar with the particular agents in a given regimen, suggests such errors may become more common.",this drug,0
c349b4d9-04da-4592-8667-f73f0b90ad36,Laboratory data showed hypernatremia with increased plasma osmolality and metabolic hyperchloremic acidosis.,0,Laboratory data showed hypernatremia with increased plasma osmolality and metabolic hyperchloremic acidosis.,this drug,1
1771f6e3-213b-43ad-98bf-0e2fbbca0a87,Clofazimine enteropathy caused by crystal deposition can be life-threatening.,1,Clofazimine enteropathy caused by crystal deposition can be life-threatening.,this drug,1
07384e91-deff-4f74-8f39-d156ea1a8641,Acute renal failure in a patient receiving treatment with suramin.,1,Acute renal failure in a patient receiving treatment with suramin.,this drug,1
ac081631-87ea-4283-8b7f-ed4f86d628a3,"Approximately 15 min after the first administration of nebulised morphine the patient became markedly bradypneic (respiratory rate: 4-5 bpm), hypotensive (BP 70/40 mmHg), and responded only partially to command.",1,"Approximately 15 minutes after the first administration of nebulized morphine the patient became markedly bradypneic (respiratory rate: 4-5 breaths per minute), hypotensive (blood pressure 70/40 millimeters of mercury), and responded only partially to command.",this drug,1
6d05e791-7603-48dd-b10a-8087060372dc,This is the first report of a disulfiram-like reaction with cefmenoxime.,1,This is the first report of a disulfiram-like reaction with cefmenoxime.,this drug,0
7f800112-83b9-4652-b135-952cec6fed99,A 47-year-old woman received an allogeneic bone marrow infusion because of chronic myeloid leukemia.,0,A 47-year-old woman received an allogeneic bone marrow transplantation due to chronic myeloid leukemia.,this drug,0
71e7d504-d8c9-4f26-924d-0963a6ff1f29,We describe a 74-year-old man with rheumatoid arthritis (RA) who developed syndrome of inappropriate secretion of antidiuretic hormone (SIADH) 1.5 months after commencement of mizoribin prescription when his arthritis was improved.,1,We describe a 74-year-old male patient with rheumatoid arthritis (RA) who developed syndrome of inappropriate antidiuretic hormone secretion (SIADH) 1.5 months after initiation of mizoribine therapy when his arthritis was in remission.,this drug,1
48272ea7-e156-4a78-a7dd-e36b212f96e8,Tegaserod-associated ischemic colitis.,1,Tegaserod-associated ischemic colitis.,this drug,1
ec9d6c82-dc05-406c-95cd-8c4689c51a26,This case illustrates a potential risk associated with drug eluting stent and alerts clinicians to the life threatening risk of spasm when stenting multiple vessels with drug eluting stent (especially the Taxus stent).,0,This case illustrates a potential risk associated with drug-eluting stent and alerts clinicians to the life-threatening risk of spasm when stenting multiple vessels with drug-eluting stent (especially the Taxus stent).,this drug,1
c4c92644-1cc1-49ed-94d8-8d6df25e13c5,"DISCUSSION: Fifty percent of VPA is metabolized by glucuronidation, 40% undergoes mitochondrial beta-oxidation, and less than 10% is eliminated by the cytochrome P450 isoenzymes.",0,"Fifty percent of valproic acid is metabolized by glucuronidation, 40% undergoes mitochondrial beta-oxidation, and less than 10% is eliminated by the cytochrome P450 isoenzymes.",this drug,0
abc21c9f-f131-45ff-8a7f-022306786fc8,Systemic venous thrombosis after recombinant factor VIIa in the control of bleeding after cardiac surgery.,0,Systemic venous thrombosis after recombinant factor VIIa in the control of bleeding after cardiac surgery.,this drug,1
0104a4f4-d5c3-4f7f-a0f8-55ad2032190a,Seven psychiatric inpatients receiving carbamazepine 600 mg/day were coadministered clarithromycin 400 mg/day for 5 days to treat atypical pneumonia.,0,Seven psychiatric inpatients receiving carbamazepine 600 milligrams per day were coadministered clarithromycin 400 milligrams per day for 5 days to treat atypical pneumonia.,this drug,0
eb543bbe-6406-45a9-9546-124b4fee977a,"Significant bleeding from retroperitoneal hematomas is more often associated with major pelvic fractures from high energy blunt force mechanisms, and the blood loss may be tamponaded by the retroperitoneal structures if natural clotting mechanisms are intact.",0,"Significant bleeding from retroperitoneal hematomas is more often associated with major pelvic fractures from high energy blunt force mechanisms, and the blood loss may be tamponaded by the retroperitoneal structures if natural clotting mechanisms are intact.",this drug,0
62ada7a8-fde2-4e9d-923f-2dd87cd05a6a,"The lesions were determined to be a phaeohyphomycosis, caused by Curvularia lunata.",0,"The lesions were determined to be a phaeohyphomycosis, caused by Curvularia lunata.",this drug,0
8730775e-e8b1-455d-ad9c-32bf83c002f3,We report on a patient who developed acute rhabdomyolysis after taking cerivastatin.,1,We report on a patient who developed acute rhabdomyolysis after taking cerivastatin.,this drug,0
66042d66-1b2d-478c-802e-2bdc360d7d86,Endogenous thrombopoietin serum levels during multicycle chemotherapy.,0,Endogenous thrombopoietin serum levels during multicycle chemotherapy.,this drug,0
12f46efc-6ff6-47d4-b6b6-706b7885a858,Primary pneumococcal peritonitis complicated by exudative pleural effusion in an adolescent girl.,0,Primary pneumococcal peritonitis complicated by exudative pleural effusion in an adolescent girl.,this drug,0
8424fa75-be05-45de-929f-bb551cce9dcc,Treatment of leukemia relapse after bone marrow transplantation with interferon-alpha and interleukin 2.,0,Treatment of leukemia relapse after bone marrow transplantation with interferon-alpha and interleukin-2.,this drug,0
624c6f5e-ede1-4aa7-a52e-12f152d0c1d0,The absence of an obvious pelvic infection or nongynecologic etiology of the abscess made the case particularly unusual.,0,The absence of an obvious pelvic infection or non-gynecologic etiology of the abscess made the case particularly unusual.,this drug,0
d74285e5-92c7-4b7b-b329-e60e08d9b99b,"In three cases acetohexamide (Dymelor), an oral hypoglycemic agent, was mistakenly given to patients instead of acetazolamide (Diamox), which had been prescribed for their glaucoma.",0,"In three cases acetohexamide (Dymelor), an oral hypoglycemic agent, was mistakenly given to patients instead of acetazolamide (Diamox), which had been prescribed for their glaucoma.",this drug,0
407eec34-26f6-4d78-80bf-5f4ff63bcec0,SETTING: Tertiary pediatric cardiac center.,0,SETTING: Tertiary pediatric cardiac center.,this drug,0
241873e8-cd6f-4458-bcfc-0b8ebb75a5d9,"Seven patients, five male and two female (mean age 75.3+/-4.7 years, range 68-81), diagnosed with DLB were treated with the acetylcholinesterase inhibitor donepezil (5-10 mg once daily) to determine its effect on treating behavioural disorders.",0,"Seven patients, five male and two female (mean age 75.3 ± 4.7 years, range 68-81), diagnosed with dementia with Lewy bodies were treated with the acetylcholinesterase inhibitor donepezil (5-10 mg once daily) to determine its effect on treating behavioral disorders.",this drug,0
dd812862-5839-42e3-b6b3-bc6cceefbf16,"Although the manifestations are the same as those usually associated with the use of vincristine, in these cases the severity appears remarkable.",0,"Although the manifestations are the same as those usually associated with the use of vincristine, in these cases the severity appears remarkable.",this drug,0
a32ce1d5-e448-4a4d-9929-58525060b4ba,So far nine patients on digoxin have received between 550 and 1000 mg/m2 of doxorubicin without ill effect.,0,So far nine patients on digoxin have received between 550 and 1000 mg/m2 of doxorubicin without ill effect.,this drug,0
aeddcba4-f118-4b31-9d25-2b6aec87240b,"All-trans retinoic acid-induced focal myositis, synovitis, and mononeuritis.",1,"All-trans retinoic acid-induced focal myositis, synovitis, and mononeuritis.",this drug,1
27636480-f2a4-43dc-9235-12eebc7b4433,Dealing with drug-induced thrombocytopenia.,0,Dealing with thrombocytopenia caused by medication.,this drug,1
7fe6dd87-4bba-4db4-b7dc-9d0b2b24e58c,The authors report one case of incomplete posterior hyaloid detachment (PHD) following intravitreal pegaptanib to treat DME.,1,The authors report one case of incomplete posterior hyaloid detachment (PHD) following intravitreal pegaptanib to treat diabetic macular edema.,this drug,0
267ae6d6-8e77-4ff4-aeff-9a437ebec6cf,Our case is the second one in which hemorrhage from a meningioma may have been induced by aspirin prophylaxis.,1,Our case is the second one in which haemorrhage from a meningioma may have been induced by aspirin prophylaxis.,this drug,0
204eac91-4b59-4b7e-a1f2-11992c589b0d,The clinical and pharmacological histories of these patients suggest a relation between cholinesterase inhibitors and the pleurothotonus.,0,The clinical and pharmacological histories of these patients suggest a relation between cholinesterase inhibitors and the pleurothotonus.,this drug,0
7d9ee1ae-5167-4847-a683-ebf4bbb5647e,"By x-ray microanalysis, gold that was complexed with sulfur was present in proximal tubular cytoplasmic vacuoles and nuclei.",0,"By x-ray microanalysis, gold that was complexed with sulfur was present in proximal tubular cytoplasmic vacuoles and nuclei.",this drug,0
67258256-bf32-4dd7-a063-695a18d63997,This case illustrates that distortion-product otoacoustic emissions (DPOAEs) may be an appropriate cross-check measure to supplement and confirm pediatric behavioral data.,0,This case illustrates that distortion-product otoacoustic emissions (DPOAEs) may be an appropriate cross-check measure to supplement and confirm pediatric behavioral data.,this drug,0
d9112c24-6b4b-4794-b37a-fa406dc7f0bd,Intravitreal bevacizumab (Avastin) as a treatment of the neovascular complications of laser-induced chorioretinal anastomosis for nonischaemic central retinal vein occlusion.,0,Intravitreal bevacizumab (Avastin) as a treatment of the neovascular complications of laser-induced chorioretinal anastomosis for non-ischaemic central retinal vein occlusion.,this drug,0
dc233472-f4e0-4743-8bed-5e6702e118c0,The marked thrombocytosis was nonresponsive to hydroxyurea therapy.,0,The marked thrombocytosis was nonresponsive to hydroxyurea therapy.,this drug,0
07b10721-df9c-43d9-a4ee-5b2936a63be7,Decrease of TTKG was possibly the result of suppressed K+ secretion.,0,Decrease of tubular threshold concentration to creatinine gradient was possibly the result of suppressed potassium secretion.,this drug,1
abd3a15c-a419-48cb-bf5b-f1044d4009cb,The latex of Calotropis procera causes significant ocular morbidity which may be preventable by simple health education.,0,The latex of Calotropis procera causes significant ocular morbidity which may be preventable by simple health education.,this drug,0
a3e8a461-daba-471a-ad4e-1eb7ac1e9d32,"The concomitant use, however, of colchicine and statin has been associated with the rapid onset of muscle weakness.",1,"The concomitant use, however, of colchicine and statin has been associated with the rapid onset of muscle weakness.",this drug,1
1a85259a-04c5-4db7-a9a7-8fa63b608bef,Symptoms disappeared rapidly following cessation of emepromium bromide therapy.,0,Symptoms disappeared rapidly following cessation of carbamazepine therapy.,this drug,0
